date,sentiment.comparative,sentiment-negative-count,sentiment-positive-count,sentiment.score,time
5/4/2012,0,0,0,0,2:11:00
5/4/2012,0,0,0,0,2:11:00
5/4/2012,0,0,0,0,2:11:00
5/4/2012,0,0,0,0,2:10:00
5/4/2012,0,0,0,0,2:10:00
5/4/2012,0,0,0,0,2:09:00
5/4/2012,0,0,0,0,2:09:00
5/4/2012,0,0,0,0,2:09:00
5/4/2012,3,0,1,3,2:08:00
5/4/2012,0,0,0,0,2:08:00
5/4/2012,0,0,0,0,2:08:00
5/4/2012,0,0,0,0,2:07:00
5/4/2012,0,0,0,0,2:07:00
5/4/2012,0,1,1,0,2:07:00
5/4/2012,0,0,0,0,2:07:00
5/4/2012,-0.5,1,0,-1,2:07:00
5/4/2012,0,0,0,0,2:04:00
5/4/2012,-0.5,1,0,-2,2:04:00
5/4/2012,0,0,0,0,2:04:00
5/4/2012,0,0,0,0,1:53:00
5/4/2012,0,0,0,0,1:53:00
5/4/2012,0.75,0,1,3,1:53:00
5/4/2012,1.5,0,1,3,1:53:00
5/4/2012,0,0,0,0,1:40:00
5/4/2012,0.5,1,1,1,1:38:00
5/4/2012,0,0,0,0,1:37:00
2/25/2014,0.3,0,2,3,9:31:00
2/25/2014,0,0,0,0,5:11:00
2/25/2014,0.142857143,0,1,2,5:07:00
2/25/2014,0.052238806,2,6,7,4:46:00
9/19/2016,0.4,0,1,2,5:10:00
3/9/2016,2,0,1,2,9:48:00
3/9/2016,0.5,0,1,1,9:48:00
3/9/2016,0,0,0,0,9:48:00
3/9/2016,0.5,0,1,2,9:45:00
3/9/2016,0,0,0,0,9:45:00
3/9/2016,0,0,0,0,9:45:00
3/9/2016,0.4,1,1,2,9:45:00
3/9/2016,0.333333333,0,1,3,9:42:00
1/20/2016,0,0,0,0,1:23:00
1/20/2016,1,0,1,1,1:23:00
1/20/2016,0,0,0,0,1:23:00
1/20/2016,0.166666667,0,1,1,1:22:00
1/20/2016,0.571428571,0,1,4,1:22:00
1/20/2016,0.285714286,0,2,2,1:22:00
1/20/2016,0.3,0,3,6,1:22:00
1/20/2016,0,0,0,0,1:20:00
1/20/2016,0.2,0,1,3,1:20:00
1/20/2016,1.2,0,2,6,1:19:00
1/20/2016,3,0,2,6,1:19:00
1/20/2016,0,0,0,0,1:15:00
1/20/2016,0.7,1,3,7,1:15:00
9/17/2015,0,0,0,0,1:35:00
9/17/2015,-4,1,0,-4,1:35:00
9/17/2015,-0.181818182,1,1,-2,12:22:00
4/9/2015,0.4,1,1,2,1:34:00
4/9/2015,1,0,1,3,1:34:00
4/9/2015,0,0,0,0,1:33:00
4/9/2015,0,1,1,0,1:32:00
4/9/2015,3,0,1,3,1:32:00
4/9/2015,1.166666667,0,3,7,1:32:00
1/7/2015,0.045454545,0,1,1,11:27:00
1/7/2015,0,0,0,0,12:31:00
1/3/2015,-0.25,1,0,-1,1:57:00
1/3/2015,0,0,0,0,1:57:00
1/3/2015,0,0,0,0,1:56:00
12/29/2014,0,0,0,0,12:30:00
12/29/2014,0.125,0,1,1,12:29:00
12/29/2014,-0.111111111,1,0,-1,12:27:00
12/29/2014,0,0,0,0,12:27:00
12/29/2014,0,0,0,0,12:27:00
12/28/2014,-0.25,1,0,-2,11:59:00
12/28/2014,0.2,0,1,1,11:59:00
12/28/2014,-0.111111111,1,1,-1,11:54:00
12/28/2014,0.285714286,0,1,2,11:54:00
12/28/2014,0.125,0,1,2,11:48:00
12/28/2014,0.857142857,0,4,6,11:39:00
12/28/2014,0,0,0,0,11:37:00
12/28/2014,0,0,0,0,11:37:00
12/28/2014,0.428571429,0,1,3,11:37:00
12/28/2014,0,1,1,0,11:37:00
12/28/2014,0,0,0,0,11:36:00
12/28/2014,0.5,0,3,5,11:36:00
12/28/2014,0.5,0,2,4,11:35:00
12/28/2014,1,0,1,3,11:34:00
12/28/2014,0,0,0,0,11:33:00
12/28/2014,1.4,0,2,7,11:33:00
12/28/2014,0.2,0,2,4,11:32:00
12/28/2014,0.6,0,2,3,11:30:00
12/28/2014,2,0,1,2,11:30:00
12/28/2014,0,0,0,0,11:29:00
12/28/2014,0.25,0,1,1,11:28:00
12/28/2014,-0.285714286,1,0,-2,11:27:00
12/28/2014,0,0,0,0,11:26:00
12/28/2014,0,0,0,0,11:26:00
12/28/2014,1,0,1,2,11:25:00
12/28/2014,0.25,0,1,1,11:25:00
12/28/2014,0,0,0,0,11:23:00
12/28/2014,0,0,0,0,11:23:00
12/28/2014,0,0,0,0,11:22:00
12/28/2014,0,0,0,0,11:22:00
12/28/2014,0,0,0,0,11:22:00
12/28/2014,1,0,2,4,11:21:00
12/28/2014,-0.2,1,0,-1,11:21:00
12/28/2014,0,0,0,0,11:20:00
12/28/2014,0,0,0,0,11:20:00
12/28/2014,0.666666667,0,1,2,11:20:00
12/28/2014,3,0,1,3,11:19:00
12/28/2014,0,0,0,0,11:19:00
12/28/2014,0.2,0,1,1,11:19:00
12/28/2014,0,0,0,0,11:18:00
12/28/2014,0,0,0,0,11:17:00
12/28/2014,0,0,0,0,11:17:00
12/28/2014,0,0,0,0,11:17:00
12/28/2014,3,0,1,3,11:15:00
12/28/2014,0,0,0,0,11:14:00
12/28/2014,0,0,0,0,11:14:00
12/28/2014,0,0,0,0,11:12:00
12/28/2014,0.166666667,0,1,1,11:12:00
12/28/2014,1.5,0,1,3,11:12:00
12/28/2014,0,0,0,0,11:11:00
12/28/2014,0,0,0,0,9:38:00
12/15/2014,3,0,1,3,10:32:00
12/15/2014,3,0,1,3,10:31:00
12/15/2014,0,0,0,0,10:31:00
12/15/2014,0,0,0,0,10:31:00
12/15/2014,0.230769231,0,1,3,10:31:00
12/15/2014,0,0,0,0,10:23:00
11/15/2014,0,0,0,0,2:02:00
8/17/2014,0,0,0,0,12:30:00
8/17/2014,0,0,0,0,1:30:00
8/17/2014,-0.090909091,1,1,-1,1:30:00
8/17/2014,0.166666667,0,1,3,1:30:00
8/17/2014,0.2,0,1,1,1:29:00
8/17/2014,0,0,0,0,1:29:00
8/16/2014,0,0,0,0,11:29:00
8/16/2014,0.333333333,0,1,1,11:29:00
8/16/2014,0.333333333,0,1,1,9:32:00
8/16/2014,0,0,0,0,9:28:00
8/16/2014,0.117647059,1,1,2,9:28:00
8/16/2014,0.1,1,2,2,9:27:00
8/16/2014,0,0,0,0,9:27:00
8/16/2014,0,0,0,0,9:27:00
8/16/2014,0,0,0,0,9:27:00
8/16/2014,1,0,1,3,9:25:00
8/16/2014,0,0,0,0,9:23:00
8/16/2014,-0.285714286,1,0,-2,9:23:00
8/16/2014,0.2,0,1,1,9:23:00
8/16/2014,0.5,0,1,2,9:22:00
8/16/2014,0,0,0,0,9:22:00
8/16/2014,3,0,1,3,9:22:00
8/16/2014,0,0,0,0,9:22:00
8/16/2014,-1,1,0,-2,8:59:00
8/16/2014,0,0,0,0,8:58:00
8/16/2014,-0.08,1,0,-2,8:58:00
8/16/2014,0.068965517,0,1,2,8:58:00
8/16/2014,0,0,0,0,8:54:00
8/16/2014,0,0,0,0,8:54:00
8/16/2014,-0.157894737,1,0,-3,8:53:00
8/16/2014,0,0,0,0,8:52:00
8/16/2014,0,0,0,0,7:40:00
8/14/2014,0,0,0,0,11:21:00
10/24/2013,0.222222222,1,2,4,1:03:00
10/24/2013,0,0,0,0,1:02:00
10/24/2013,0,0,0,0,1:01:00
10/24/2013,0.166666667,0,1,2,1:00:00
10/24/2013,0.135135135,0,3,5,12:59:00
10/24/2013,0,0,0,0,12:59:00
10/24/2013,0.2,0,1,1,12:48:00
10/24/2013,0,0,0,0,12:34:00
10/24/2013,0.16,0,2,4,12:34:00
10/24/2013,0.222222222,0,1,2,11:39:00
10/24/2013,0,0,0,0,11:39:00
10/24/2013,3,0,1,3,11:39:00
10/24/2013,-0.666666667,1,0,-2,9:41:00
10/24/2013,0,0,0,0,9:41:00
10/24/2013,0,0,0,0,9:41:00
9/5/2013,0,0,0,0,12:48:00
9/5/2013,0.3,0,2,3,12:44:00
9/5/2013,1,0,1,1,12:42:00
9/5/2013,0,0,0,0,12:39:00
9/5/2013,0,0,0,0,12:38:00
9/5/2013,0,0,0,0,12:38:00
9/5/2013,1,0,1,1,12:35:00
9/5/2013,0.3,0,2,3,12:33:00
9/5/2013,0,0,0,0,12:33:00
9/5/2013,0,0,0,0,12:33:00
9/5/2013,0,0,0,0,12:33:00
9/5/2013,-0.043478261,1,0,-2,12:31:00
9/5/2013,0,0,0,0,12:30:00
9/5/2013,0,0,0,0,12:29:00
9/5/2013,3,0,1,3,12:29:00
9/5/2013,-0.153846154,1,0,-2,12:29:00
9/5/2013,0,0,0,0,12:29:00
9/5/2013,0,0,0,0,12:28:00
9/5/2013,3,0,1,3,12:28:00
9/5/2013,-1.25,1,0,-5,12:28:00
9/5/2013,0,0,0,0,12:28:00
9/5/2013,0,0,0,0,12:28:00
9/5/2013,1.5,0,1,3,12:28:00
9/5/2013,1.5,0,1,3,12:27:00
9/5/2013,0,0,0,0,12:26:00
9/5/2013,0,0,0,0,12:26:00
9/4/2013,0.4,0,1,2,12:02:00
9/4/2013,0,0,0,0,12:02:00
9/4/2013,-0.5,1,0,-1,12:00:00
9/4/2013,3,0,1,3,12:00:00
9/4/2013,0,0,0,0,12:00:00
9/4/2013,0,0,0,0,11:57:00
9/4/2013,0,0,0,0,11:57:00
9/4/2013,0,0,0,0,11:56:00
9/4/2013,0,0,0,0,11:56:00
9/4/2013,0,0,0,0,11:56:00
9/4/2013,0,0,0,0,11:56:00
9/4/2013,0,0,0,0,11:56:00
9/4/2013,0,0,0,0,11:55:00
9/4/2013,0.6,0,1,3,11:55:00
9/4/2013,0,0,0,0,11:55:00
9/4/2013,0,0,0,0,11:54:00
9/4/2013,0,0,0,0,11:54:00
9/4/2013,0.909090909,0,3,10,11:54:00
9/4/2013,0,0,0,0,11:51:00
9/4/2013,0,0,0,0,11:51:00
9/4/2013,0,0,0,0,11:51:00
9/4/2013,0,0,0,0,11:48:00
9/4/2013,-0.25,1,1,-1,11:48:00
8/27/2013,0,0,0,0,7:01:00
8/27/2013,0,0,0,0,6:29:00
8/27/2013,0,0,0,0,6:26:00
8/27/2013,2,0,1,2,6:25:00
8/27/2013,0,0,0,0,6:24:00
8/27/2013,0.142857143,0,1,2,6:24:00
8/27/2013,0,0,0,0,6:24:00
8/27/2013,0.05,0,1,1,6:21:00
8/27/2013,0,0,0,0,6:21:00
8/20/2013,0.2,0,1,1,5:29:00
8/20/2013,0,0,0,0,3:21:00
8/20/2013,0,0,0,0,3:21:00
8/20/2013,0,0,0,0,3:21:00
8/20/2013,0.058823529,0,1,1,3:21:00
8/20/2013,0.5,0,1,1,3:21:00
8/20/2013,0.2,0,2,3,2:51:00
8/20/2013,0,1,1,0,2:51:00
8/20/2013,0,0,0,0,2:50:00
8/20/2013,0,0,0,0,2:50:00
8/20/2013,0.076923077,0,1,1,2:50:00
8/20/2013,0,0,0,0,2:50:00
8/20/2013,0,0,0,0,2:50:00
8/20/2013,1.25,0,2,5,2:49:00
8/20/2013,0,0,0,0,2:48:00
8/20/2013,0,0,0,0,2:46:00
8/20/2013,0.666666667,0,1,2,2:44:00
8/20/2013,0,0,0,0,2:44:00
8/20/2013,0,0,0,0,2:43:00
8/20/2013,0.5,0,1,1,2:43:00
8/20/2013,0,0,0,0,2:43:00
8/20/2013,0,0,0,0,2:42:00
8/20/2013,-0.333333333,1,0,-3,2:42:00
8/20/2013,0.105263158,0,2,2,2:42:00
8/20/2013,-0.363636364,1,0,-4,2:41:00
8/20/2013,-0.1,1,0,-1,2:40:00
8/20/2013,3,0,1,3,2:40:00
8/20/2013,3,0,1,3,2:39:00
8/20/2013,0,0,0,0,2:39:00
8/20/2013,0,0,0,0,2:39:00
8/20/2013,0,0,0,0,2:38:00
8/20/2013,0,0,0,0,2:38:00
8/20/2013,0,0,0,0,2:38:00
8/20/2013,0.75,0,2,3,2:38:00
8/20/2013,0,0,0,0,2:37:00
8/20/2013,0,0,0,0,2:37:00
8/20/2013,0.058823529,0,1,1,2:36:00
8/20/2013,0,0,0,0,2:36:00
8/20/2013,0,0,0,0,2:35:00
8/20/2013,0,0,0,0,2:35:00
8/20/2013,3,0,1,3,2:35:00
8/20/2013,0,0,0,0,2:35:00
8/20/2013,0,0,0,0,2:35:00
8/20/2013,0,0,0,0,2:33:00
8/20/2013,0.5,0,1,3,2:33:00
8/20/2013,-0.4,1,0,-2,2:33:00
8/20/2013,0.833333333,0,3,5,2:33:00
8/20/2013,-0.5,1,0,-2,2:33:00
8/20/2013,0.090909091,0,1,1,2:33:00
8/20/2013,3,0,1,3,2:32:00
8/20/2013,0.25,0,1,2,2:31:00
8/20/2013,-0.222222222,1,0,-2,2:31:00
8/20/2013,3,0,1,3,2:31:00
8/20/2013,0,0,0,0,2:29:00
8/20/2013,0,0,0,0,2:28:00
8/20/2013,0.083333333,0,1,1,2:27:00
8/20/2013,-2,1,0,-2,2:27:00
8/20/2013,2,0,1,4,2:27:00
8/20/2013,0,0,0,0,2:27:00
8/20/2013,0,0,0,0,2:26:00
8/20/2013,-0.5,1,0,-1,2:26:00
8/20/2013,3,0,1,3,2:26:00
8/20/2013,0,0,0,0,2:26:00
8/20/2013,0,1,1,0,2:26:00
8/20/2013,0.25,0,1,1,2:26:00
8/20/2013,0.4,0,2,2,2:25:00
8/20/2013,0.571428571,0,1,4,2:25:00
8/20/2013,2,0,2,6,2:24:00
8/20/2013,0,0,0,0,2:23:00
8/20/2013,0,0,0,0,2:23:00
8/20/2013,2,0,1,4,2:23:00
8/20/2013,3,0,1,3,2:23:00
8/20/2013,0,0,0,0,2:20:00
8/20/2013,0,0,0,0,2:20:00
8/20/2013,4,0,1,4,2:20:00
8/20/2013,0,0,0,0,2:19:00
8/20/2013,0,0,0,0,2:19:00
8/20/2013,0.444444444,0,1,4,2:19:00
8/20/2013,-0.375,1,0,-3,2:19:00
8/20/2013,-1,1,0,-2,2:19:00
8/20/2013,0.166666667,0,1,1,2:19:00
8/20/2013,0,0,0,0,2:18:00
8/20/2013,3,0,2,6,2:18:00
8/20/2013,0,0,0,0,2:18:00
8/20/2013,0.666666667,1,1,2,2:15:00
8/20/2013,0,0,0,0,2:15:00
8/20/2013,0,0,0,0,2:14:00
8/20/2013,0,0,0,0,2:14:00
8/20/2013,0.25,0,1,1,2:14:00
8/20/2013,0,0,0,0,2:14:00
8/20/2013,0,0,0,0,2:14:00
8/20/2013,-0.04,1,0,-1,2:13:00
8/20/2013,0,0,0,0,2:13:00
8/20/2013,-0.2,1,0,-1,2:13:00
8/20/2013,0.333333333,0,1,1,2:13:00
8/20/2013,-0.125,1,1,-1,2:12:00
8/20/2013,0,0,0,0,2:10:00
8/20/2013,0.117647059,0,1,2,2:10:00
8/20/2013,0.25,0,1,3,2:10:00
8/20/2013,0,0,0,0,2:10:00
8/20/2013,0,0,0,0,2:10:00
7/23/2013,0,0,0,0,10:51:00
7/22/2013,0.25,0,1,3,1:12:00
7/22/2013,1.5,0,1,3,1:12:00
7/19/2013,0,0,0,0,7:18:00
7/19/2013,0,0,0,0,7:16:00
7/19/2013,0,0,0,0,7:16:00
7/19/2013,1.5,0,1,3,7:16:00
7/19/2013,0.625,0,2,5,7:09:00
7/19/2013,0.181818182,1,1,2,7:09:00
7/19/2013,0,0,0,0,5:21:00
7/19/2013,0,0,0,0,7:31:00
7/19/2013,0,0,0,0,7:31:00
6/4/2013,0.285714286,0,1,2,1:05:00
6/4/2013,0,0,0,0,1:03:00
6/4/2013,0,0,0,0,1:03:00
6/3/2013,0,0,0,0,11:49:00
6/3/2013,0,0,0,0,11:49:00
6/3/2013,0.2,0,1,2,10:03:00
6/3/2013,0,0,0,0,10:03:00
6/3/2013,0,0,0,0,10:03:00
6/3/2013,0.25,0,1,3,10:03:00
6/3/2013,0.125,0,1,1,10:03:00
6/3/2013,0,0,0,0,10:03:00
6/3/2013,0,0,0,0,9:54:00
6/3/2013,0.409090909,0,4,9,9:54:00
6/3/2013,0,0,0,0,9:28:00
6/3/2013,0.171428571,0,2,6,9:27:00
6/3/2013,0.75,0,1,3,7:58:00
6/3/2013,0.461538462,0,2,6,7:58:00
6/3/2013,0,0,0,0,7:57:00
6/3/2013,0,0,0,0,7:57:00
6/3/2013,0.25,0,1,3,7:57:00
6/3/2013,0,0,0,0,6:51:00
3/19/2013,0,0,0,0,4:00:00
3/19/2013,0.25,0,1,1,4:00:00
3/19/2013,0,0,0,0,3:56:00
3/19/2013,1,0,1,1,3:55:00
3/19/2013,0.333333333,0,1,1,3:54:00
3/19/2013,0.5,0,1,2,3:54:00
3/19/2013,0,0,0,0,3:54:00
3/19/2013,0.066666667,0,1,1,3:52:00
3/19/2013,3,0,1,3,3:52:00
3/19/2013,3,0,1,3,3:52:00
3/19/2013,0,0,0,0,3:52:00
3/19/2013,0,0,0,0,3:52:00
3/19/2013,0.181818182,0,1,2,3:51:00
3/19/2013,0,0,0,0,3:51:00
3/19/2013,0.666666667,0,1,2,3:51:00
3/19/2013,0.4,0,1,2,3:51:00
3/19/2013,0,0,0,0,3:51:00
3/19/2013,0.166666667,0,1,1,3:50:00
3/19/2013,0,0,0,0,3:50:00
3/19/2013,2.5,0,2,5,3:48:00
3/19/2013,0.05,0,1,1,3:46:00
3/19/2013,1,0,1,2,3:42:00
3/19/2013,0,0,0,0,3:42:00
3/19/2013,0.333333333,0,1,4,3:42:00
3/19/2013,-2,1,0,-2,3:41:00
3/19/2013,0,0,0,0,3:41:00
3/19/2013,0,0,0,0,3:40:00
3/19/2013,0,0,0,0,3:40:00
3/19/2013,0,0,0,0,3:40:00
3/19/2013,0,0,0,0,3:39:00
3/19/2013,0,0,0,0,3:38:00
3/19/2013,0,0,0,0,3:38:00
3/19/2013,1.333333333,0,1,4,3:38:00
3/19/2013,3,0,1,3,3:38:00
3/19/2013,0,0,0,0,3:38:00
3/19/2013,0.054054054,1,2,2,3:37:00
3/19/2013,0.090909091,0,1,1,3:37:00
3/19/2013,0,0,0,0,3:37:00
3/19/2013,0,0,0,0,3:37:00
3/19/2013,0,0,0,0,3:36:00
3/19/2013,0,0,0,0,3:36:00
3/19/2013,0,0,0,0,3:36:00
3/19/2013,-0.166666667,1,0,-1,3:36:00
3/19/2013,0,0,0,0,3:36:00
3/19/2013,0.090909091,0,1,1,3:35:00
3/19/2013,-0.285714286,1,0,-2,3:33:00
3/19/2013,0,0,0,0,3:33:00
3/19/2013,0.5,1,1,1,3:33:00
3/19/2013,0,0,0,0,3:32:00
3/19/2013,0,0,0,0,3:31:00
3/19/2013,1.5,0,1,3,3:31:00
3/19/2013,0,0,0,0,3:31:00
3/19/2013,2,0,1,2,3:30:00
3/19/2013,0,0,0,0,3:30:00
3/19/2013,-0.4,1,0,-2,3:30:00
3/19/2013,3,0,1,3,3:29:00
3/19/2013,0,0,0,0,3:28:00
3/19/2013,0,0,0,0,3:28:00
3/19/2013,0,0,0,0,3:28:00
3/19/2013,0.375,0,1,3,3:28:00
3/19/2013,0,0,0,0,3:27:00
3/19/2013,0,0,0,0,3:27:00
3/19/2013,1.5,0,1,3,3:27:00
3/19/2013,0,0,0,0,3:27:00
3/10/2013,1,0,1,2,3:54:00
3/10/2013,0.6,0,1,3,3:45:00
3/10/2013,0,0,0,0,3:45:00
3/9/2013,0.142857143,0,1,1,4:49:00
3/8/2013,0,0,0,0,7:41:00
3/8/2013,0,0,0,0,6:31:00
3/8/2013,0,0,0,0,6:31:00
3/8/2013,0,0,0,0,6:28:00
3/8/2013,0,0,0,0,6:28:00
3/8/2013,0.285714286,0,1,4,6:28:00
3/8/2013,0.625,0,2,5,6:10:00
3/8/2013,2,0,2,4,6:09:00
3/8/2013,0,0,0,0,6:06:00
3/8/2013,0.083333333,0,1,1,6:06:00
3/8/2013,0.111111111,1,1,1,6:06:00
3/8/2013,0,0,0,0,6:05:00
3/8/2013,0,0,0,0,6:04:00
3/8/2013,0,0,0,0,6:04:00
3/8/2013,0,0,0,0,6:03:00
3/8/2013,0.043478261,0,1,1,6:03:00
3/8/2013,1.333333333,0,2,4,6:03:00
3/8/2013,0,1,1,0,6:03:00
3/8/2013,0,0,0,0,5:53:00
3/7/2013,0,0,0,0,7:29:00
3/7/2013,0,0,0,0,7:28:00
3/7/2013,0,0,0,0,7:26:00
3/7/2013,0.210526316,0,2,4,7:25:00
3/7/2013,0,0,0,0,7:20:00
2/4/2013,0,0,0,0,3:00:00
2/4/2013,-0.111111111,1,0,-2,3:00:00
2/4/2013,0,0,0,0,2:58:00
2/4/2013,0,0,0,0,2:58:00
2/4/2013,0.5,0,1,1,2:57:00
1/18/2013,0.090909091,0,2,2,6:47:00
12/6/2012,1,0,1,1,9:50:00
12/6/2012,0,0,0,0,6:23:00
12/6/2012,-0.5,1,0,-2,6:22:00
12/6/2012,0,0,0,0,6:22:00
12/6/2012,0.1,0,1,1,6:21:00
12/6/2012,-0.25,1,0,-1,6:21:00
10/13/2012,0,0,0,0,9:43:00
10/13/2012,-1,1,0,-2,9:43:00
10/13/2012,0.5,0,1,3,9:42:00
10/13/2012,0,0,0,0,9:42:00
10/13/2012,0,0,0,0,9:42:00
10/13/2012,0,0,0,0,9:42:00
10/13/2012,0,0,0,0,9:41:00
10/13/2012,0,0,0,0,9:41:00
10/13/2012,-0.5,1,0,-1,9:40:00
10/13/2012,1,1,1,3,9:40:00
10/13/2012,0,0,0,0,9:40:00
12/11/2016,0.625,0,2,5,9:24:00
12/11/2016,-0.2,1,0,-2,9:21:00
12/11/2016,0,0,0,0,9:19:00
12/11/2016,1.5,0,1,3,9:19:00
12/11/2016,0,0,0,0,9:15:00
12/11/2016,0,0,0,0,9:15:00
3/17/2016,0.2,0,1,2,8:44:00
3/16/2016,0.5,0,1,1,4:09:00
3/16/2016,-0.027027027,1,0,-1,4:08:00
3/16/2016,0,0,0,0,4:07:00
3/16/2016,0.121621622,2,5,9,4:06:00
3/12/2016,0,2,1,0,11:50:00
3/12/2016,0.1875,0,2,3,11:49:00
3/12/2016,0,0,0,0,11:49:00
3/12/2016,0,0,0,0,11:48:00
2/21/2016,0,0,0,0,9:55:00
2/21/2016,0,0,0,0,9:55:00
2/21/2016,-0.4,1,0,-2,9:55:00
2/21/2016,0.1,0,1,1,9:55:00
2/21/2016,0.333333333,0,2,3,9:51:00
2/21/2016,0,0,0,0,9:49:00
2/21/2016,0,0,0,0,9:49:00
2/10/2016,0,0,0,0,9:30:00
2/10/2016,-0.333333333,1,0,-2,9:30:00
2/9/2016,0,0,0,0,9:05:00
2/9/2016,0.090909091,0,1,1,9:05:00
2/9/2016,0,0,0,0,6:42:00
2/9/2016,0,0,0,0,6:42:00
2/9/2016,0,0,0,0,11:07:00
2/9/2016,1.5,0,1,3,11:07:00
2/9/2016,0,0,0,0,11:07:00
2/8/2016,0,0,0,0,7:21:00
2/6/2016,0,0,0,0,8:52:00
2/6/2016,0.25,0,1,3,8:51:00
2/6/2016,0,0,0,0,8:46:00
2/6/2016,0.173913043,0,1,4,8:45:00
2/6/2016,0,0,0,0,9:42:00
12/25/2015,1.5,0,1,3,11:15:00
12/14/2015,0,0,0,0,3:53:00
10/6/2015,0.333333333,0,1,1,8:30:00
10/6/2015,-0.023809524,1,0,-1,7:47:00
10/5/2015,-0.25,1,0,-1,2:53:00
10/5/2015,0,0,0,0,2:44:00
10/5/2015,-0.125,1,0,-1,2:44:00
10/5/2015,0,0,0,0,11:51:00
10/5/2015,0,0,0,0,11:51:00
10/4/2015,0.333333333,0,1,3,11:52:00
10/1/2015,0.2,1,1,2,7:42:00
10/1/2015,0.057142857,0,1,2,7:42:00
10/1/2015,0,0,0,0,11:31:00
3/14/2015,1.5,0,2,3,3:18:00
3/14/2015,1.333333333,0,1,4,3:16:00
3/14/2015,0,0,0,0,3:16:00
3/14/2015,3,0,1,3,3:16:00
3/14/2015,0.1,1,1,1,3:16:00
3/14/2015,-0.1875,2,0,-3,3:15:00
3/14/2015,0.5,0,1,2,3:13:00
3/14/2015,0,0,0,0,3:13:00
3/14/2015,0,0,0,0,3:13:00
3/14/2015,0,0,0,0,3:12:00
3/14/2015,0.5,0,1,1,3:11:00
3/14/2015,0,0,0,0,3:10:00
3/14/2015,3,0,1,3,3:10:00
3/14/2015,0.0625,0,1,1,3:10:00
3/14/2015,1.333333333,0,1,4,3:10:00
3/14/2015,1.5,0,1,3,3:10:00
3/14/2015,0,0,0,0,3:09:00
3/14/2015,0,0,0,0,3:09:00
3/14/2015,0.214285714,0,1,3,3:09:00
3/14/2015,0,0,0,0,3:08:00
3/14/2015,0,0,0,0,3:08:00
3/14/2015,-0.25,1,0,-2,3:08:00
3/14/2015,2.5,0,2,5,3:08:00
3/14/2015,0.074074074,0,1,2,3:08:00
3/14/2015,0.05,1,2,1,3:03:00
3/14/2015,3,0,1,3,3:00:00
3/14/2015,0,0,0,0,3:00:00
3/14/2015,3,0,1,3,3:00:00
3/14/2015,0,0,0,0,2:59:00
3/14/2015,0.2,0,1,1,2:59:00
3/14/2015,3,0,1,3,2:59:00
3/14/2015,1,0,1,2,2:59:00
3/14/2015,0.25,1,3,3,2:58:00
3/14/2015,0,0,0,0,2:58:00
3/14/2015,1.333333333,0,1,4,2:57:00
3/14/2015,0.375,0,1,3,2:57:00
3/14/2015,0.75,0,1,3,2:56:00
1/22/2015,0,0,0,0,11:11:00
11/21/2014,3,0,1,3,12:49:00
11/21/2014,4,0,1,4,12:49:00
11/21/2014,0.4,0,1,2,12:48:00
11/21/2014,1.666666667,0,2,5,12:48:00
11/21/2014,0.666666667,0,1,4,12:46:00
11/21/2014,0,0,0,0,12:44:00
11/21/2014,0.571428571,0,2,4,12:44:00
11/21/2014,0.666666667,0,1,2,12:42:00
11/21/2014,0,0,0,0,12:40:00
11/21/2014,0.125,0,1,2,12:40:00
11/21/2014,0.142857143,0,1,1,12:39:00
11/21/2014,1.5,0,1,3,12:39:00
11/21/2014,3,0,1,3,12:38:00
11/21/2014,0,0,0,0,12:38:00
11/21/2014,0,0,0,0,12:38:00
11/21/2014,0.25,0,2,5,12:38:00
11/21/2014,0.085714286,0,1,3,12:37:00
11/21/2014,0.666666667,0,1,2,12:36:00
11/21/2014,0,0,0,0,12:31:00
11/21/2014,0,0,0,0,12:31:00
11/21/2014,0,0,0,0,12:31:00
11/21/2014,0,0,0,0,12:30:00
11/11/2014,0,0,0,0,2:08:00
11/11/2014,0,0,0,0,2:08:00
11/11/2014,0,0,0,0,2:08:00
11/11/2014,1,0,1,1,2:08:00
11/11/2014,3,0,1,3,2:06:00
11/11/2014,0,0,0,0,2:06:00
11/11/2014,0,0,0,0,2:06:00
11/11/2014,0,0,0,0,2:06:00
11/11/2014,1,0,1,1,2:05:00
11/11/2014,0.071428571,0,1,1,2:03:00
11/11/2014,0,0,0,0,2:01:00
11/11/2014,3,0,1,3,2:01:00
11/11/2014,-0.125,1,0,-1,2:00:00
11/11/2014,0,0,0,0,2:00:00
11/11/2014,0,0,0,0,1:58:00
11/11/2014,0,0,0,0,1:58:00
11/11/2014,1.333333333,0,2,4,1:58:00
11/11/2014,0.375,0,1,3,1:58:00
11/11/2014,1.5,0,2,3,1:58:00
11/11/2014,0.2,0,1,2,1:57:00
11/11/2014,0,0,0,0,1:56:00
11/11/2014,0,0,0,0,1:56:00
11/11/2014,0.125,0,1,1,1:56:00
11/11/2014,-0.222222222,1,0,-2,1:56:00
11/11/2014,1.5,0,2,3,1:56:00
11/11/2014,3,0,1,3,1:54:00
11/11/2014,0,0,0,0,1:54:00
11/11/2014,0.111111111,0,1,1,1:53:00
11/11/2014,1,0,1,1,1:53:00
11/11/2014,3,0,1,3,1:53:00
11/11/2014,0,0,0,0,1:53:00
11/11/2014,0.142857143,0,1,1,1:53:00
