X,Y,OBJECTID,GISID,POSTCODE,DISTRICT,LOCATIE,K_PAAL_NR,PAALTYPE,DETECTIE,DRUKKNOPPEN,SAMENSTELLING,INVENTARISATIE
4.405031485079014,51.22190513049626,137143,VKL_0734,2000,ANTWERPEN,Sint-Katelijnevest / Kipdorp / Wijngaardbrug / Minderbroedersrui / Keizerstraat,K651_09,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2015-11-02T00:00:00.000Z
4.405133733710149,51.221872100325299,137144,VKL_0735,2000,ANTWERPEN,Sint-Katelijnevest / Kipdorp / Wijngaardbrug / Minderbroedersrui / Keizerstraat,K651_10,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2015-11-02T00:00:00.000Z
4.405134525584412,51.22177531495521,137145,VKL_0736,2000,ANTWERPEN,Sint-Katelijnevest / Kipdorp / Wijngaardbrug / Minderbroedersrui / Keizerstraat,K651_11,GEWOON,GEEN,GEEN,3_STANDAARD | 3_STANDAARD | 2_VOET,2015-11-02T00:00:00.000Z
4.400428683802849,51.217731760006174,137146,VKL_0737,2000,ANTWERPEN,Nationalestraat / Kammenstraat / Steenhouwersvest / Lombardenvest,K654_02,GEWOON,GEEN,GEEN,2_VOET,2015-11-02T00:00:00.000Z
4.420654139244258,51.219194274369919,137147,VKL_0738,2060,ANTWERPEN,Carnotstraat / Koningin Astridplein / Van Wesenbekestraat / Van Schoonhovenstraat,K322_A11B,GEWOON,GEEN,GEEN,3_STANDAARD,2015-11-17T00:00:00.000Z
4.420644251496284,51.219167184151623,137148,VKL_0739,2060,ANTWERPEN,Carnotstraat / Koningin Astridplein / Van Wesenbekestraat / Van Schoonhovenstraat,K322_A11,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET,2015-11-17T00:00:00.000Z
4.423575533606226,51.218740862881248,137149,VKL_0740,2060,ANTWERPEN,Carnotstraat / Dambruggestraat,K323_A10,GEWOON,GEEN,GEEN,3_STANDAARD | 3_STANDAARD | 2_VOET,2015-11-16T00:00:00.000Z
4.423508127059523,51.21862786812374,137150,VKL_0741,2060,ANTWERPEN,Carnotstraat / Dambruggestraat,K323_A09,GEWOON,RADAR_AUTO,GEEN,3_STANDAARD | 3_STANDAARD | 2_VOET,2015-11-16T00:00:00.000Z
4.423867922799752,51.218533580435505,137151,VKL_0742,2060,ANTWERPEN,Carnotstraat /  Ommeganckstraat,K323_A08,GEWOON,GEEN,GEEN,3_STANDAARD,2015-11-16T00:00:00.000Z
4.424018602052949,51.21845088157577,137152,VKL_0743,2060,ANTWERPEN,Carnotstraat /  Ommeganckstraat,K323_A07,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2015-11-16T00:00:00.000Z
4.424220644366406,51.218351796553875,137153,VKL_0744,2060,ANTWERPEN,Ommeganckstraat / Carnotstraat,K323_A06,GEWOON,GEEN,GEEN,3_TRAM_LINKS | 2_VOET,2015-11-16T00:00:00.000Z
4.424309513753077,51.218397049538595,137154,VKL_0745,2060,ANTWERPEN,Carnotstraat /  Ommeganckstraat,K323_A05,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2015-11-16T00:00:00.000Z
4.424448453624432,51.218513969143778,137155,VKL_0746,2060,ANTWERPEN,Carnotstraat / Bisschopstraat,K323_A04,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2015-11-16T00:00:00.000Z
4.424263215450021,51.218564332147032,137156,VKL_0747,2060,ANTWERPEN,Carnotstraat / Bisschopstraat,K323_A03,GEWOON,GEEN,GEEN,3_FIETS | 2_VOET | 3_STANDAARD,2015-11-16T00:00:00.000Z
4.424156769496672,51.218656687243595,137157,VKL_0748,2060,ANTWERPEN,Bisschopstraat / Carnotstraat,K323_A02,GEWOON,GEEN,GEEN,3_STANDAARD,2015-11-16T00:00:00.000Z
4.424102619614334,51.218634385746356,137158,VKL_0749,2060,ANTWERPEN,Carnotstraat / Bisschopstraat,K323_A01,GEWOON,GEEN,GEEN,2_VOET,2015-11-16T00:00:00.000Z
4.423922472411514,51.218654379400718,137159,VKL_0750,2060,ANTWERPEN,Carnotstraat / Bisschopstraat,K323_A11,GEWOON,GEEN,GEEN,3_STANDAARD,2015-11-16T00:00:00.000Z
4.42736666046395,51.217595099930143,137160,VKL_0751,2018,ANTWERPEN,Provinciestraat / Carnotstraat,K324_06,GEWOON,GEEN,BLINDEN_PRISMA,3_STANDAARD | 2_VOET,2015-11-16T00:00:00.000Z
4.427515910654019,51.217553888652766,137161,VKL_0752,2018,ANTWERPEN,Provinciestraat / Carnotstraat,K324_05,GEWOON,GEEN,BLINDEN_PRISMA,4_GROEN_PIJL_RECHTS | 2_VOET,2015-11-16T00:00:00.000Z
4.427279943561185,51.217652345579253,137162,VKL_0753,2060,ANTWERPEN,Carnotstraat /  Provinciestraat,K324_07,GEWOON,VIDEO_AUTO,BLINDEN_PRISMA,3_STANDAARD | 2_VOET,2015-11-16T00:00:00.000Z
4.427346007877947,51.217735828190982,137163,VKL_0754,2060,ANTWERPEN,Carnotstraat /  Provinciestraat,K324_08,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 2_VOET,2015-11-16T00:00:00.000Z
4.427392629144782,51.217785586158456,137164,VKL_0755,2060,ANTWERPEN,Carnotstraat /  Provinciestraat,K324_09,GEWOON,VIDEO_VOET,BLINDEN_PRISMA,2_VOET,2015-11-16T00:00:00.000Z
4.427694300816936,51.217714516802126,137165,VKL_0756,2060,ANTWERPEN,Carnotstraat /  Provinciestraat,K324_10,GEWOON,GEEN,GEEN,3_STANDAARD,2015-11-16T00:00:00.000Z
4.42823334277226,51.217621673941871,137166,VKL_0757,2060,ANTWERPEN,Carnotstraat / Kerkstraat,K324_11,GEWOON,GEEN,BLINDEN_PRISMA,4_GROEN_PIJL_RECHTS | 2_VOET,2015-11-16T00:00:00.000Z
4.428421438746533,51.217551802901276,137167,VKL_0758,2060,ANTWERPEN,Carnotstraat / Kerkstraat,K324_12,GEWOON,GEEN,BLINDEN_PRISMA,3_STANDAARD | 2_VOET,2015-11-16T00:00:00.000Z
4.428460433167781,51.217528017654068,137168,VKL_0759,2060,ANTWERPEN,Carnotstraat / Kerkstraat,K324_01,BP_KORT,GEEN,BLINDEN_PRISMA,3_STANDAARD | 2_VOET,2015-11-16T00:00:00.000Z
4.428343690988281,51.217428362611756,137169,VKL_0761,2060,ANTWERPEN,Carnotstraat / Kerkstraat,K324_02,GEWOON,GEEN,BLINDEN_PRISMA,1_GROEN_PIJL_LINKS | 2_VOET | 2_VOET,2015-11-16T00:00:00.000Z
4.428311122448803,51.217375461798063,137170,VKL_0762,2060,ANTWERPEN,Carnotstraat / Kerkstraat,K324_03,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET,2015-11-16T00:00:00.000Z
4.428013432874126,51.217450001141657,137171,VKL_0763,2060,ANTWERPEN,Carnotstraat / Kerkstraat,K324_04,GEWOON,GEEN,GEEN,3_STANDAARD,2015-11-16T00:00:00.000Z
4.420801759222541,51.212826533532535,137172,VKL_0764,2018,ANTWERPEN,Pelikaanstraat / Lange Kievitstraat / Simonsstraat,K656_05,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2015-11-26T00:00:00.000Z
4.420837096019976,51.212925659098367,137173,VKL_0765,2018,ANTWERPEN,Pelikaanstraat / Lange Kievitstraat / Simonsstraat,K656_06,GEWOON,GEEN,BLINDEN_PRISMA,3_STANDAARD | 2_VOET | 1_GROEN_PIJL_LINKS | 2_VOET,2015-11-26T00:00:00.000Z
4.420962686023144,51.212927775462539,137174,VKL_0766,2018,ANTWERPEN,Pelikaanstraat / Lange Kievitstraat / Simonsstraat,K656_07,GEWOON,GEEN,BLINDEN_PRISMA,3_STANDAARD | 2_VOET | 3_FIETS,2015-11-26T00:00:00.000Z
4.421048310791553,51.212885103256284,137175,VKL_0767,2018,ANTWERPEN,Pelikaanstraat / Lange Kievitstraat / Simonsstraat,K656_01,GEWOON,VIDEO_AUTO,BLINDEN_PRISMA,3_STANDAARD | 2_VOET,2015-11-26T00:00:00.000Z
4.42107093238129,51.212794872779796,137176,VKL_0768,2018,ANTWERPEN,Pelikaanstraat / Lange Kievitstraat / Simonsstraat,K656_02,GEWOON,GEEN,BLINDEN_SWARCO,3_STANDAARD | 2_VOET | 2_VOET,2015-11-26T00:00:00.000Z
4.421075447482804,51.212735746745444,137177,VKL_0769,2018,ANTWERPEN,Pelikaanstraat / Lange Kievitstraat / Simonsstraat,K656_03,GEWOON,GEEN,GEEN,3_STANDAARD,2015-11-26T00:00:00.000Z
4.420886433047237,51.212764321047544,137178,VKL_0770,2018,ANTWERPEN,Pelikaanstraat / Lange Kievitstraat / Simonsstraat,K656_04,GEWOON,GEEN,GEEN,3_STANDAARD | 1_ORANJE | 2_VOET,2015-11-26T00:00:00.000Z
4.422066713058512,51.227726078827494,137179,VKL_0771,2060,ANTWERPEN,Dambruggestraat / Oranjestraat,K657_01,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2015-11-17T00:00:00.000Z
4.422054180212314,51.227658329359777,137180,VKL_0772,2060,ANTWERPEN,Dambruggestraat / Oranjestraat,K657_02,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2015-11-17T00:00:00.000Z
4.421871836368108,51.227628100115744,137181,VKL_0773,2060,ANTWERPEN,Dambruggestraat / Oranjestraat,K657_03,GEWOON,GEEN,GEEN,2_VOET | 3_STANDAARD,2015-11-17T00:00:00.000Z
4.421826949968651,51.227644937763444,137182,VKL_0774,2060,ANTWERPEN,Dambruggestraat / Oranjestraat,K657_04,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2015-11-17T00:00:00.000Z
4.421789751127029,51.227735269757865,137183,VKL_0775,2060,ANTWERPEN,Dambruggestraat / Oranjestraat,K657_05,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2015-11-17T00:00:00.000Z
4.421852361428098,51.227766759891985,137184,VKL_0776,2060,ANTWERPEN,Dambruggestraat / Oranjestraat,K657_06,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2015-11-17T00:00:00.000Z
4.421984641406944,51.227843521395918,137185,VKL_0777,2060,ANTWERPEN,Dambruggestraat / Oranjestraat,K657_07,GEWOON,GEEN,GEEN,3_STANDAARD,2015-11-17T00:00:00.000Z
4.422013134691856,51.22781991753903,137186,VKL_0778,2060,ANTWERPEN,Dambruggestraat / Oranjestraat,K657_08,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET | 2_VOET,2015-11-17T00:00:00.000Z
4.40503971695173,51.227088375708057,137187,VKL_0779,2000,ANTWERPEN,Oudeleeuwenrui / Brouwersvliet / Falconplein / Van Schoonbekeplein,K603_02,GEWOON,GEEN,GEEN,2_VOET,2013-05-01T00:00:00.000Z
4.405132021531301,51.227146346930091,137188,VKL_0780,2000,ANTWERPEN,Oudeleeuwenrui / Brouwersvliet / Falconplein / Van Schoonbekeplein,K603_03,GEWOON,GEEN,GEEN,2_VOET | 3_STANDAARD,2013-05-01T00:00:00.000Z
4.405247224397179,51.227103111774788,137189,VKL_0781,2000,ANTWERPEN,Oudeleeuwenrui / Brouwersvliet / Falconplein / Van Schoonbekeplein,K603_04,GEWOON,GEEN,GEEN,2_VOET | 3_STANDAARD,2013-05-01T00:00:00.000Z
4.405364419478368,51.227072095560935,137190,VKL_0782,2000,ANTWERPEN,Oudeleeuwenrui / Brouwersvliet / Falconplein / Van Schoonbekeplein,K603_05,GEWOON,GEEN,VG_TERUGMELD,2_VOET | 3_STANDAARD,2013-05-01T00:00:00.000Z
4.405022990362489,51.226896069458768,137191,VKL_0783,2000,ANTWERPEN,Oudeleeuwenrui / Brouwersvliet / Falconplein / Van Schoonbekeplein,K603_13,GEWOON,GEEN,GEEN,2_VOET | 3_STANDAARD,2013-05-01T00:00:00.000Z
4.405092969168627,51.226916852035927,137192,VKL_0784,2000,ANTWERPEN,Oudeleeuwenrui / Brouwersvliet / Falconplein / Van Schoonbekeplein,K603_14,GEWOON,GEEN,GEEN,3_FIETS,2013-05-01T00:00:00.000Z
4.405325094543088,51.226961418932952,137193,VKL_0785,2000,ANTWERPEN,Oudeleeuwenrui / Brouwersvliet / Falconplein / Van Schoonbekeplein,K603_06,GEWOON,GEEN,VG_TERUGMELD,2_VOET | 3_STANDAARD,2013-05-01T00:00:00.000Z
4.405271309726565,51.226948910582458,137194,VKL_0786,2000,ANTWERPEN,Oudeleeuwenrui / Brouwersvliet / Falconplein / Van Schoonbekeplein,K603_07,GEWOON,GEEN,GEEN,3_FIETS,2013-05-01T00:00:00.000Z
4.40538177391445,51.226846972865026,137195,VKL_0787,2000,ANTWERPEN,Oudeleeuwenrui / Brouwersvliet / Falconplein / Van Schoonbekeplein,K603_08,GEWOON,GEEN,VG_TERUGMELD,2_VOET,2013-05-01T00:00:00.000Z
4.40531794269365,51.22674288523914,137196,VKL_0788,2000,ANTWERPEN,Oudeleeuwenrui / Brouwersvliet / Falconplein / Van Schoonbekeplein,K603_09,GEWOON,GEEN,VG_TERUGMELD,2_VOET,2013-05-01T00:00:00.000Z
4.405212216811036,51.226652489241658,137197,VKL_0789,2000,ANTWERPEN,Oudeleeuwenrui / Brouwersvliet / Falconplein / Van Schoonbekeplein,K603_10,GEWOON,GEEN,VG_TERUGMELD,2_VOET | 3_STANDAARD,2013-05-01T00:00:00.000Z
4.405105677681428,51.226696494656522,137198,VKL_0790,2000,ANTWERPEN,Oudeleeuwenrui / Brouwersvliet / Falconplein / Van Schoonbekeplein,K603_11,GEWOON,GEEN,VG_TERUGMELD,2_VOET | 3_STANDAARD,2013-05-01T00:00:00.000Z
4.404980148581947,51.227003371573758,137199,VKL_0791,2000,ANTWERPEN,Oudeleeuwenrui / Brouwersvliet / Falconplein / Van Schoonbekeplein,K603_01,GEWOON,GEEN,GEEN,2_VOET,2013-05-01T00:00:00.000Z
4.404969631298808,51.226815404752664,137200,VKL_0792,2000,ANTWERPEN,Oudeleeuwenrui / Brouwersvliet / Falconplein / Van Schoonbekeplein,K603_12,GEWOON,GEEN,GEEN,2_VOET | 3_STANDAARD,2013-05-01T00:00:00.000Z
4.367750179076899,51.184797748577623,137201,VKL_0793,2660,HOBOKEN,Steynstraat / Krugerstraat / Weerstandlaan,K704_01,GEWOON,GEEN,GEEN,2_VOET_WACHT | 3_STANDAARD,2016-07-06T00:00:00.000Z
4.367759271373313,51.184737951627795,137202,VKL_0794,2660,HOBOKEN,Steynstraat / Krugerstraat / Weerstandlaan,K704_02,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET_WACHT,2016-07-06T00:00:00.000Z
4.367676529282126,51.184694429014307,137203,VKL_0795,2660,HOBOKEN,Steynstraat / Krugerstraat / Weerstandlaan,K704_03,GEWOON,GEEN,GEEN,3_STANDAARD | 3_FIETS | 2_VOET_WACHT,2016-07-06T00:00:00.000Z
4.367541262122725,51.184699179826595,137204,VKL_0796,2660,HOBOKEN,Steynstraat / Krugerstraat / Weerstandlaan,K704_04,GEWOON,GEEN,GEEN,2_VOET_WACHT | 3_STANDAARD,2016-07-06T00:00:00.000Z
4.367441273179422,51.184774778123995,137205,VKL_0797,2660,HOBOKEN,Steynstraat / Krugerstraat / Weerstandlaan,K704_05,GEWOON,GEEN,GEEN,2_VOET_WACHT | 3_STANDAARD,2016-07-06T00:00:00.000Z
4.367445637209677,51.184850944996228,137206,VKL_0798,2660,HOBOKEN,Steynstraat / Krugerstraat / Weerstandlaan,K704_06,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET_WACHT,2016-07-06T00:00:00.000Z
4.367534233301127,51.184891537540267,137207,VKL_0799,2660,HOBOKEN,Steynstraat / Krugerstraat / Weerstandlaan,K704_07,GEWOON,GEEN,GEEN,3_STANDAARD | 3_FIETS | 2_VOET_WACHT,2016-07-06T00:00:00.000Z
4.367636953539566,51.184874218888034,137208,VKL_0800,2660,HOBOKEN,Steynstraat / Krugerstraat / Weerstandlaan,K704_08,GEWOON,GEEN,GEEN,2_VOET_WACHT | 3_STANDAARD,2016-07-06T00:00:00.000Z
4.354324882380365,51.178232854377079,137209,VKL_0801,2660,HOBOKEN,Antwerpsesteenweg / Oudestraat / Steynstraat,K705_01,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 3_STANDAARD,2016-07-06T00:00:00.000Z
4.354239043549826,51.178152381702979,137210,VKL_0802,2660,HOBOKEN,Antwerpsesteenweg / Oudestraat / Steynstraat,K705_02,GEWOON,GEEN,BLINDEN_PRISMA | VG_TERUGMELD,3_TRAM_RECHTDOOR | 3_STANDAARD | 2_VOET | 1_ORANJE,2016-07-06T00:00:00.000Z
4.354142630299681,51.178066301569629,137211,VKL_0803,2660,HOBOKEN,Antwerpsesteenweg / Oudestraat / Steynstraat,K705_03,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 1_ORANJE,2016-07-06T00:00:00.000Z
4.354041520559654,51.178053928581967,137212,VKL_0804,2660,HOBOKEN,Antwerpsesteenweg / Oudestraat / Steynstraat,K705_04,GEWOON,GEEN,GEEN,3_PIJLEN_LINKS,2016-07-06T00:00:00.000Z
4.354207603036203,51.178022822674244,137213,VKL_0805,2660,HOBOKEN,Antwerpsesteenweg / Oudestraat / Steynstraat,K705_05,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 3_PIJLEN_RECHTDOOR,2016-07-06T00:00:00.000Z
4.353822427883689,51.177974992931105,137214,VKL_0806,2660,HOBOKEN,Antwerpsesteenweg / Oudestraat / Steynstraat,K705_06,GEWOON,GEEN,GEEN,3_PIJLEN_LINKS | 3_PIJLEN_RECHTDOOR,2016-07-06T00:00:00.000Z
4.353424807271387,51.177898015963024,137215,VKL_0807,2660,HOBOKEN,Antwerpsesteenweg / Oudestraat / Steynstraat,K705_07,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 3_STANDAARD,2016-07-06T00:00:00.000Z
4.35326303991381,51.177872291297248,137216,VKL_0808,2660,HOBOKEN,Antwerpsesteenweg / Oudestraat / Steynstraat,K705_08,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 3_STANDAARD,2016-07-06T00:00:00.000Z
4.353175280888797,51.177883886269633,137217,VKL_0809,2660,HOBOKEN,Antwerpsesteenweg / Oudestraat / Steynstraat,K705_09,GEWOON,GEEN,BLINDEN_PRISMA,3_STANDAARD | 2_VOET,2016-07-06T00:00:00.000Z
4.353151419003397,51.177939986102942,137218,VKL_0810,2660,HOBOKEN,Antwerpsesteenweg / Oudestraat / Steynstraat,K705_10,GEWOON,GEEN,BLINDEN_PRISMA | VG_TERUGMELD,3_TRAM_RECHTDOOR | 3_STANDAARD | 2_VOET | 1_ORANJE,2016-07-06T00:00:00.000Z
4.353125417454048,51.178010457428464,137219,VKL_0811,2660,HOBOKEN,Antwerpsesteenweg / Oudestraat / Steynstraat,K705_11,GEWOON,GEEN,BLINDEN_PRISMA,2_VOET | 3_PIJLEN_RECHTDOOR | 1_ORANJE,2016-07-06T00:00:00.000Z
4.35326599834815,51.178035510883085,137220,VKL_0812,2660,HOBOKEN,Antwerpsesteenweg / Oudestraat / Steynstraat,K705_12,GEWOON,GEEN,GEEN,3_PIJLEN_LINKS,2016-07-06T00:00:00.000Z
4.353104875122337,51.178060174910733,137221,VKL_0813,2660,HOBOKEN,Antwerpsesteenweg / Oudestraat / Steynstraat,K705_13,GEWOON,GEEN,BLINDEN_PRISMA,3_PIJLEN_RECHTDOOR | 2_VOET,2016-07-06T00:00:00.000Z
4.353518614373498,51.178118572938416,137222,VKL_0814,2660,HOBOKEN,Antwerpsesteenweg / Oudestraat / Steynstraat,K705_14,GEWOON,GEEN,GEEN,3_PIJLEN_RECHTDOOR | 3_PIJLEN_LINKS,2016-07-06T00:00:00.000Z
4.353865019875187,51.178189557976346,137223,VKL_0815,2660,HOBOKEN,Antwerpsesteenweg / Oudestraat / Steynstraat,K705_15,GEWOON,GEEN,GEEN,3_FIETS,2016-07-06T00:00:00.000Z
4.354055390584748,51.178314995916558,137224,VKL_0816,2660,HOBOKEN,Antwerpsesteenweg / Oudestraat / Steynstraat,K705_16,GEWOON,GEEN,GEEN,1_ORANJE,2016-07-06T00:00:00.000Z
4.354211000522844,51.178351310859291,137225,VKL_0817,2660,HOBOKEN,Antwerpsesteenweg / Oudestraat / Steynstraat,K705_17,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2016-07-06T00:00:00.000Z
4.354313208017912,51.178280334052005,137226,VKL_0818,2660,HOBOKEN,Antwerpsesteenweg / Oudestraat / Steynstraat,K705_18,GEWOON,GEEN,GEEN,2_VOET | 3_STANDAARD,2016-07-06T00:00:00.000Z
4.40924186875958,51.227064522310535,137227,VKL_0819,2000,ANTWERPEN,Oudeleeuwenrui / Hessenplein / Zeevaartstraat / Ankerrui,K602_01,GEWOON,VIDEO_VOET,FIETS_TERUGMELD,3_FIETS,2016-07-07T00:00:00.000Z
4.409249718165867,51.227141122024101,137228,VKL_0820,2000,ANTWERPEN,Oudeleeuwenrui / Hessenplein / Zeevaartstraat / Ankerrui,K602_02,GEWOON,GEEN,GEEN,2_VOET,2016-07-07T00:00:00.000Z
4.409239122596238,51.227221145535992,137229,VKL_0821,2000,ANTWERPEN,Oudeleeuwenrui / Hessenplein / Zeevaartstraat / Ankerrui,K602_03,GEWOON,GEEN,GEEN,2_VOET,2016-07-07T00:00:00.000Z
4.409351139337288,51.227316645604894,137230,VKL_0822,2000,ANTWERPEN,Oudeleeuwenrui / Hessenplein / Zeevaartstraat / Ankerrui,K602_04,GEWOON,GEEN,GEEN,2_VOET | 3_STANDAARD,2016-07-07T00:00:00.000Z
4.409452418447037,51.227334532097551,137231,VKL_0823,2000,ANTWERPEN,Oudeleeuwenrui / Hessenplein / Zeevaartstraat / Ankerrui,K602_05,GEWOON,GEEN,GEEN,2_VOET | 3_STANDAARD,2016-07-07T00:00:00.000Z
4.409580060638105,51.227342791699385,137232,VKL_0824,2000,ANTWERPEN,Oudeleeuwenrui / Hessenplein / Zeevaartstraat / Ankerrui,K602_06,GEWOON,GEEN,GEEN,2_VOET,2016-07-07T00:00:00.000Z
4.409656238422354,51.227343419280544,137233,VKL_0825,2000,ANTWERPEN,Oudeleeuwenrui / Hessenplein / Zeevaartstraat / Ankerrui,K602_07,GEWOON,GEEN,GEEN,2_VOET,2016-07-07T00:00:00.000Z
4.409737137424876,51.227304063103958,137234,VKL_0826,2000,ANTWERPEN,Oudeleeuwenrui / Hessenplein / Zeevaartstraat / Ankerrui,K602_08,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2016-07-07T00:00:00.000Z
4.409766964764296,51.227174550019434,137235,VKL_0827,2000,ANTWERPEN,Oudeleeuwenrui / Hessenplein / Zeevaartstraat / Ankerrui,K602_09,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2016-07-07T00:00:00.000Z
4.40978528436254,51.227067863341645,137236,VKL_0828,2000,ANTWERPEN,Oudeleeuwenrui / Hessenplein / Zeevaartstraat / Ankerrui,K602_10,GEWOON,VIDEO_VOET,FIETS_TERUGMELD,3_FIETS | 2_VOET,2016-07-07T00:00:00.000Z
4.40982214179737,51.226929004343475,137237,VKL_0829,2000,ANTWERPEN,Oudeleeuwenrui / Hessenplein / Zeevaartstraat / Ankerrui,K602_11,GEWOON,GEEN,GEEN,2_VOET,2016-07-07T00:00:00.000Z
4.409771135822887,51.226887712713051,137238,VKL_0830,2000,ANTWERPEN,Oudeleeuwenrui / Hessenplein / Zeevaartstraat / Ankerrui,K602_12,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2016-07-07T00:00:00.000Z
4.409572005442287,51.226826732901365,137239,VKL_0831,2000,ANTWERPEN,Oudeleeuwenrui / Hessenplein / Zeevaartstraat / Ankerrui,K602_13,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2016-07-07T00:00:00.000Z
4.409221767470698,51.22684410940311,137240,VKL_0832,2000,ANTWERPEN,Oudeleeuwenrui / Hessenplein / Zeevaartstraat / Ankerrui,K602_XX,BP_LANG,GEEN,GEEN,3_STANDAARD | 3_STANDAARD | 2_VOET,2016-07-07T00:00:00.000Z
4.409216790796417,51.227018393759501,137241,VKL_0833,2000,ANTWERPEN,Oudeleeuwenrui / Hessenplein / Zeevaartstraat / Ankerrui,K602_14,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2016-07-07T00:00:00.000Z
4.481825668153222,51.216993907774658,137242,VKL_0834,2100,DEURNE,Ruggeveldlaan (VOP Park Groot Schijn),K700_01,GEWOON,GEEN,GEEN,3_FIETS,2018-03-26T00:00:00.000Z
4.481861686621671,51.217002968482589,137243,VKL_0835,2100,DEURNE,Ruggeveldlaan (VOP Park Groot Schijn),K700_02,GEWOON,GEEN,FIETS_TERUGMELD,3_FIETS | 3_FIETS_100MM | 3_STANDAARD,2018-03-26T00:00:00.000Z
4.481922857607806,51.217043263952881,137244,VKL_0836,2100,DEURNE,Ruggeveldlaan (VOP Park Groot Schijn),K700_03,GEWOON,RADAR_AUTO,GEEN,3_STANDAARD | 3_TRAM_RECHTDOOR,2018-03-26T00:00:00.000Z
4.48215510175813,51.217081312706163,137245,VKL_0837,2100,DEURNE,Ruggeveldlaan (VOP Park Groot Schijn),K700_04,GEWOON,GEEN,FIETS_TERUGMELD,3_FIETS | 3_FIETS_100MM,2018-03-26T00:00:00.000Z
4.482257001989459,51.216967663735872,137246,VKL_0838,2100,DEURNE,Ruggeveldlaan (VOP Park Groot Schijn),K700_05,GEWOON,GEEN,VG_TERUGMELD | SLEUTELCONTACT,3_STANDAARD | 2_VOET,2018-03-26T00:00:00.000Z
4.482116580211243,51.216989255521526,137247,VKL_0839,2100,DEURNE,Ruggeveldlaan (VOP Park Groot Schijn),K700_06,GEWOON,GEEN,VG_TERUGMELD,3_STANDAARD | 2_VOET,2018-03-26T00:00:00.000Z
4.482109652485001,51.216925781554828,137248,VKL_0840,2100,DEURNE,Ruggeveldlaan (VOP Park Groot Schijn),K700_07,GEWOON,GEEN,GEEN,3_TRAM_RECHTDOOR | 1_ORANJE,2018-03-26T00:00:00.000Z
4.481969971988519,51.216915676619209,137249,VKL_0841,2100,DEURNE,Ruggeveldlaan (VOP Park Groot Schijn),K700_08,GEWOON,GEEN,VG_TERUGMELD,2_VOET | 1_ORANJE,2018-03-26T00:00:00.000Z
4.481863345647417,51.216892234161548,137250,VKL_0842,2100,DEURNE,Ruggeveldlaan (VOP Park Groot Schijn),K700_09,GEWOON,GEEN,VG_TERUGMELD | SLEUTELCONTACT,2_VOET,2018-03-26T00:00:00.000Z
4.481979358780511,51.216196637761257,137251,VKL_0843,2100,DEURNE,Ruggeveldlaan (VOP Park Groot Schijn),K700_10,GEWOON,GEEN,VG_TERUGMELD,3_STANDAARD | 2_VOET,2018-03-26T00:00:00.000Z
4.48208764209818,51.216164380919395,137252,VKL_0844,2100,DEURNE,Ruggeveldlaan (VOP Park Groot Schijn),K700_11,GEWOON,GEEN,VG_TERUGMELD,3_STANDAARD | 1_ORANJE | 2_VOET,2018-03-26T00:00:00.000Z
4.482253200336552,51.216270275411617,137253,VKL_0845,2100,DEURNE,Ruggeveldlaan (VOP Park Groot Schijn),K700_12,GEWOON,GEEN,VG_TERUGMELD,3_STANDAARD | 1_ORANJE | 2_VOET,2018-03-26T00:00:00.000Z
4.482393934182292,51.216240280785073,137254,VKL_0846,2100,DEURNE,Ruggeveldlaan (VOP Park Groot Schijn),K700_13A,GALGPAAL,RADAR_AUTO,GEEN,3_STANDAARD | 3_STANDAARD | 2_VOET,2018-03-26T00:00:00.000Z
